hour,date,hour_of_day,day_of_week,month,is_weekend,temperature_c,humidity,windspeed_kmh,conditions,registered_count,direct_count,total_count,holiday,is_holiday,is_workday
2011-12-15 08:00:00,2011-12-15,8,3,12,0,8.0,66.0,15.0,clouds,449,8,457,,0,1
2011-12-15 09:00:00,2011-12-15,9,3,12,0,8.9,62.0,19.0,clouds,274,6,280,,0,1
2011-12-15 10:00:00,2011-12-15,10,3,12,0,10.8,58.0,20.0,clouds,105,4,109,,0,1
2011-12-15 11:00:00,2011-12-15,11,3,12,0,10.8,62.0,28.0,clouds,126,9,135,,0,1
2011-12-15 12:00:00,2011-12-15,12,3,12,0,13.6,59.0,33.0,clouds,140,17,157,,0,1
2011-12-15 13:00:00,2011-12-15,13,3,12,0,15.5,55.0,24.0,clouds,150,14,164,,0,1
2011-12-15 14:00:00,2011-12-15,14,3,12,0,16.4,52.0,22.0,clouds,124,8,132,,0,1
2011-12-15 15:00:00,2011-12-15,15,3,12,0,16.4,55.0,15.0,light_rain,76,6,82,,0,1
2011-12-15 16:00:00,2011-12-15,16,3,12,0,13.6,72.0,11.0,light_rain,124,7,131,,0,1
2011-12-15 17:00:00,2011-12-15,17,3,12,0,16.4,59.0,19.0,clouds,310,14,324,,0,1
2011-12-15 18:00:00,2011-12-15,18,3,12,0,16.4,59.0,20.0,clouds,363,14,377,,0,1
2011-12-15 19:00:00,2011-12-15,19,3,12,0,16.4,59.0,19.0,clouds,274,13,287,,0,1
2011-12-15 20:00:00,2011-12-15,20,3,12,0,16.4,59.0,22.0,clear,209,12,221,,0,1
2011-12-15 21:00:00,2011-12-15,21,3,12,0,15.5,63.0,20.0,clear,145,10,155,,0,1
2011-12-15 22:00:00,2011-12-15,22,3,12,0,16.4,63.0,22.0,clear,116,8,124,,0,1
2011-12-15 23:00:00,2011-12-15,23,3,12,0,16.4,63.0,22.0,clear,104,10,114,,0,1
2011-12-16 00:00:00,2011-12-16,0,4,12,0,15.5,72.0,22.0,clear,60,12,72,,0,1
2011-12-16 01:00:00,2011-12-16,1,4,12,0,15.5,72.0,15.0,clear,28,3,31,,0,1
2011-12-16 02:00:00,2011-12-16,2,4,12,0,14.6,77.0,7.0,clear,23,0,23,,0,1
2011-12-16 03:00:00,2011-12-16,3,4,12,0,13.6,82.0,9.0,clear,3,2,5,,0,1
2011-12-16 04:00:00,2011-12-16,4,4,12,0,15.5,59.0,13.0,clouds,4,1,5,,0,1
2011-12-16 05:00:00,2011-12-16,5,4,12,0,14.6,44.0,26.0,clear,26,0,26,,0,1
2011-12-16 06:00:00,2011-12-16,6,4,12,0,12.7,33.0,20.0,clouds,80,2,82,,0,1
2011-12-16 07:00:00,2011-12-16,7,4,12,0,9.9,46.0,20.0,clouds,226,5,231,,0,1
2011-12-16 08:00:00,2011-12-16,8,4,12,0,8.9,46.0,28.0,clear,449,10,459,,0,1
2011-12-16 09:00:00,2011-12-16,9,4,12,0,8.9,46.0,26.0,clear,235,8,243,,0,1
2011-12-16 10:00:00,2011-12-16,10,4,12,0,8.0,46.0,20.0,clear,122,10,132,,0,1
2011-12-16 11:00:00,2011-12-16,11,4,12,0,8.0,42.0,20.0,clouds,135,9,144,,0,1
2011-12-16 12:00:00,2011-12-16,12,4,12,0,8.0,42.0,24.0,clouds,163,10,173,,0,1
2011-12-16 13:00:00,2011-12-16,13,4,12,0,8.0,39.0,24.0,clouds,125,12,137,,0,1
2011-12-16 14:00:00,2011-12-16,14,4,12,0,8.0,42.0,15.0,clouds,115,13,128,,0,1
2011-12-16 15:00:00,2011-12-16,15,4,12,0,7.0,45.0,20.0,clouds,141,12,153,,0,1
2011-12-16 16:00:00,2011-12-16,16,4,12,0,7.0,45.0,15.0,clouds,212,12,224,,0,1
2011-12-16 17:00:00,2011-12-16,17,4,12,0,7.0,45.0,19.0,clouds,352,13,365,,0,1
2011-12-16 18:00:00,2011-12-16,18,4,12,0,7.0,45.0,17.0,clouds,285,10,295,,0,1
2011-12-16 19:00:00,2011-12-16,19,4,12,0,7.0,45.0,15.0,clouds,203,11,214,,0,1
2011-12-16 20:00:00,2011-12-16,20,4,12,0,7.0,45.0,13.0,clouds,146,6,152,,0,1
2011-12-16 21:00:00,2011-12-16,21,4,12,0,7.0,45.0,11.0,clouds,95,7,102,,0,1
2011-12-16 22:00:00,2011-12-16,22,4,12,0,6.1,49.0,11.0,clouds,100,6,106,,0,1
2011-12-16 23:00:00,2011-12-16,23,4,12,0,6.1,49.0,9.0,clouds,71,4,75,,0,1
2011-12-17 00:00:00,2011-12-17,0,5,12,1,6.1,49.0,19.0,clear,59,3,62,,0,0
2011-12-17 01:00:00,2011-12-17,1,5,12,1,6.1,52.0,17.0,clouds,39,4,43,,0,0
2011-12-17 02:00:00,2011-12-17,2,5,12,1,5.2,56.0,15.0,clouds,47,11,58,,0,0
2011-12-17 03:00:00,2011-12-17,3,5,12,1,4.2,60.0,13.0,clear,22,4,26,,0,0
2011-12-17 04:00:00,2011-12-17,4,5,12,1,3.3,65.0,11.0,clear,9,0,9,,0,0
2011-12-17 05:00:00,2011-12-17,5,5,12,1,4.2,60.0,13.0,clouds,7,2,9,,0,0
2011-12-17 06:00:00,2011-12-17,6,5,12,1,4.2,56.0,19.0,clouds,17,0,17,,0,0
2011-12-17 07:00:00,2011-12-17,7,5,12,1,4.2,56.0,15.0,clouds,20,0,20,,0,0
2011-12-17 08:00:00,2011-12-17,8,5,12,1,4.2,56.0,15.0,clouds,55,4,59,,0,0
2011-12-17 09:00:00,2011-12-17,9,5,12,1,4.2,56.0,17.0,clouds,95,5,100,,0,0
2011-12-17 10:00:00,2011-12-17,10,5,12,1,4.2,52.0,19.0,clouds,171,10,181,,0,0
2011-12-17 11:00:00,2011-12-17,11,5,12,1,5.2,45.0,22.0,clouds,188,21,209,,0,0
2011-12-17 12:00:00,2011-12-17,12,5,12,1,5.2,45.0,19.0,clouds,216,28,244,,0,0
2011-12-17 13:00:00,2011-12-17,13,5,12,1,5.2,48.0,17.0,clouds,204,32,236,,0,0
2011-12-17 14:00:00,2011-12-17,14,5,12,1,5.2,45.0,24.0,clear,207,30,237,,0,0
2011-12-17 15:00:00,2011-12-17,15,5,12,1,5.2,45.0,19.0,clear,195,33,228,,0,0
2011-12-17 16:00:00,2011-12-17,16,5,12,1,5.2,45.0,15.0,clear,192,30,222,,0,0
2011-12-17 17:00:00,2011-12-17,17,5,12,1,4.2,48.0,15.0,clear,153,12,165,,0,0
2011-12-17 18:00:00,2011-12-17,18,5,12,1,4.2,48.0,26.0,clear,150,7,157,,0,0
2011-12-17 19:00:00,2011-12-17,19,5,12,1,3.3,65.0,22.0,light_rain,95,11,106,,0,0
2011-12-17 20:00:00,2011-12-17,20,5,12,1,2.3,69.0,17.0,clear,99,7,106,,0,0
2011-12-17 21:00:00,2011-12-17,21,5,12,1,1.4,75.0,11.0,clear,88,8,96,,0,0
2011-12-17 22:00:00,2011-12-17,22,5,12,1,1.4,75.0,11.0,clear,73,7,80,,0,0
2011-12-17 23:00:00,2011-12-17,23,5,12,1,1.4,75.0,0.0,clear,63,6,69,,0,0
2011-12-18 00:00:00,2011-12-18,0,6,12,1,1.4,75.0,9.0,clear,64,7,71,,0,0
2011-12-18 01:00:00,2011-12-18,1,6,12,1,1.4,69.0,7.0,clear,43,3,46,,0,0
2011-12-18 02:00:00,2011-12-18,2,6,12,1,2.3,55.0,7.0,clear,39,2,41,,0,0
2011-12-18 03:00:00,2011-12-18,3,6,12,1,2.3,55.0,15.0,clear,16,2,18,,0,0
2011-12-18 04:00:00,2011-12-18,4,6,12,1,2.3,55.0,15.0,clear,1,0,1,,0,0
2011-12-18 05:00:00,2011-12-18,5,6,12,1,1.4,59.0,7.0,clear,4,1,5,,0,0
2011-12-18 06:00:00,2011-12-18,6,6,12,1,1.4,59.0,9.0,clear,3,0,3,,0,0
2011-12-18 07:00:00,2011-12-18,7,6,12,1,1.4,59.0,11.0,clear,11,1,12,,0,0
2011-12-18 08:00:00,2011-12-18,8,6,12,1,1.4,69.0,0.0,clear,31,1,32,,0,0
2011-12-18 09:00:00,2011-12-18,9,6,12,1,2.3,64.0,11.0,clear,75,6,81,,0,0
2011-12-18 10:00:00,2011-12-18,10,6,12,1,3.3,60.0,17.0,clear,122,7,129,,0,0
2011-12-18 11:00:00,2011-12-18,11,6,12,1,3.3,60.0,15.0,clouds,168,20,188,,0,0
2011-12-18 12:00:00,2011-12-18,12,6,12,1,4.2,60.0,15.0,clear,202,26,228,,0,0
2011-12-18 13:00:00,2011-12-18,13,6,12,1,6.1,49.0,20.0,clear,210,18,228,,0,0
2011-12-18 14:00:00,2011-12-18,14,6,12,1,6.1,49.0,19.0,clear,200,19,219,,0,0
2011-12-18 15:00:00,2011-12-18,15,6,12,1,7.0,45.0,19.0,clear,184,23,207,,0,0
2011-12-18 16:00:00,2011-12-18,16,6,12,1,5.2,48.0,17.0,clear,207,27,234,,0,0
2011-12-18 17:00:00,2011-12-18,17,6,12,1,5.2,46.0,11.0,clear,126,10,136,,0,0
2011-12-18 18:00:00,2011-12-18,18,6,12,1,5.2,45.0,13.0,clear,123,15,138,,0,0
2011-12-18 19:00:00,2011-12-18,19,6,12,1,4.2,52.0,9.0,clear,130,5,135,,0,0
2011-12-18 20:00:00,2011-12-18,20,6,12,1,3.3,60.0,7.0,clear,94,10,104,,0,0
2011-12-18 21:00:00,2011-12-18,21,6,12,1,2.3,64.0,0.0,clear,80,9,89,,0,0
2011-12-18 22:00:00,2011-12-18,22,6,12,1,2.3,75.0,13.0,clear,47,2,49,,0,0
2011-12-18 23:00:00,2011-12-18,23,6,12,1,1.4,75.0,7.0,clear,31,6,37,,0,0
2011-12-19 00:00:00,2011-12-19,0,0,12,0,1.4,75.0,6.0,clear,14,3,17,,0,1
2011-12-19 01:00:00,2011-12-19,1,0,12,0,0.5,80.0,6.0,clear,8,3,11,,0,1
2011-12-19 02:00:00,2011-12-19,2,0,12,0,0.5,80.0,6.0,clear,3,0,3,,0,1
2011-12-19 03:00:00,2011-12-19,3,0,12,0,-0.5,86.0,6.0,clear,3,0,3,,0,1
2011-12-19 04:00:00,2011-12-19,4,0,12,0,-0.5,86.0,9.0,clear,4,0,4,,0,1
2011-12-19 05:00:00,2011-12-19,5,0,12,0,-1.4,93.0,7.0,clear,21,0,21,,0,1
2011-12-19 06:00:00,2011-12-19,6,0,12,0,-0.5,86.0,7.0,clear,68,0,68,,0,1
2011-12-19 07:00:00,2011-12-19,7,0,12,0,0.5,74.0,7.0,clear,187,4,191,,0,1
2011-12-19 08:00:00,2011-12-19,8,0,12,0,1.4,75.0,13.0,clear,389,8,397,,0,1
2011-12-19 09:00:00,2011-12-19,9,0,12,0,2.3,69.0,15.0,clear,166,17,183,,0,1
2011-12-19 10:00:00,2011-12-19,10,0,12,0,3.3,67.0,13.0,clear,96,12,108,,0,1
2011-12-19 11:00:00,2011-12-19,11,0,12,0,4.2,65.0,17.0,clear,105,22,127,,0,1
2011-12-19 12:00:00,2011-12-19,12,0,12,0,6.1,61.0,22.0,clear,128,13,141,,0,1
2011-12-19 13:00:00,2011-12-19,13,0,12,0,8.0,49.0,22.0,clear,127,15,142,,0,1
2011-12-19 14:00:00,2011-12-19,14,0,12,0,8.9,46.0,15.0,clear,107,30,137,,0,1
2011-12-19 15:00:00,2011-12-19,15,0,12,0,9.9,46.0,11.0,clear,135,24,159,,0,1
2011-12-19 16:00:00,2011-12-19,16,0,12,0,10.8,40.0,17.0,clear,189,19,208,,0,1
2011-12-19 17:00:00,2011-12-19,17,0,12,0,9.9,46.0,13.0,clear,362,16,378,,0,1
2011-12-19 18:00:00,2011-12-19,18,0,12,0,8.9,50.0,13.0,clear,343,11,354,,0,1
2011-12-19 19:00:00,2011-12-19,19,0,12,0,8.9,53.0,11.0,clouds,234,17,251,,0,1
2011-12-19 20:00:00,2011-12-19,20,0,12,0,10.8,40.0,11.0,clear,197,9,206,,0,1
2011-12-19 21:00:00,2011-12-19,21,0,12,0,8.9,53.0,9.0,clouds,112,15,127,,0,1
2011-12-19 22:00:00,2011-12-19,22,0,12,0,8.9,57.0,11.0,clouds,95,12,107,,0,1
2011-12-19 23:00:00,2011-12-19,23,0,12,0,8.9,53.0,11.0,clear,50,10,60,,0,1
2011-12-20 00:00:00,2011-12-20,0,1,12,0,8.9,57.0,7.0,clear,21,0,21,,0,1
2011-12-20 01:00:00,2011-12-20,1,1,12,0,8.9,53.0,0.0,clear,6,0,6,,0,1
2011-12-20 02:00:00,2011-12-20,2,1,12,0,8.0,61.0,0.0,clouds,10,1,11,,0,1
2011-12-20 03:00:00,2011-12-20,3,1,12,0,8.0,61.0,0.0,clouds,1,1,2,,0,1
2011-12-20 04:00:00,2011-12-20,4,1,12,0,8.9,53.0,7.0,clouds,4,0,4,,0,1
2011-12-20 05:00:00,2011-12-20,5,1,12,0,8.9,57.0,0.0,clouds,15,0,15,,0,1
2011-12-20 06:00:00,2011-12-20,6,1,12,0,8.9,57.0,0.0,clouds,71,1,72,,0,1
2011-12-20 07:00:00,2011-12-20,7,1,12,0,8.9,62.0,0.0,clouds,261,7,268,,0,1
2011-12-20 08:00:00,2011-12-20,8,1,12,0,11.7,54.0,6.0,clouds,422,10,432,,0,1
2011-12-20 09:00:00,2011-12-20,9,1,12,0,8.9,66.0,0.0,clouds,245,14,259,,0,1
2011-12-20 10:00:00,2011-12-20,10,1,12,0,11.7,58.0,13.0,clouds,109,20,129,,0,1
2011-12-20 11:00:00,2011-12-20,11,1,12,0,10.8,62.0,11.0,clouds,116,13,129,,0,1
2011-12-20 12:00:00,2011-12-20,12,1,12,0,12.7,54.0,9.0,clouds,159,16,175,,0,1
2011-12-20 13:00:00,2011-12-20,13,1,12,0,12.7,54.0,9.0,clouds,163,18,181,,0,1
2011-12-20 14:00:00,2011-12-20,14,1,12,0,12.7,58.0,7.0,clouds,127,11,138,,0,1
2011-12-20 15:00:00,2011-12-20,15,1,12,0,12.7,54.0,0.0,clouds,139,15,154,,0,1
2011-12-20 16:00:00,2011-12-20,16,1,12,0,12.7,54.0,0.0,clear,218,20,238,,0,1
2011-12-20 17:00:00,2011-12-20,17,1,12,0,10.8,62.0,11.0,clear,417,14,431,,0,1
2011-12-20 18:00:00,2011-12-20,18,1,12,0,9.9,66.0,13.0,clear,385,26,411,,0,1
2011-12-20 19:00:00,2011-12-20,19,1,12,0,9.9,66.0,0.0,clear,218,6,224,,0,1
2011-12-20 20:00:00,2011-12-20,20,1,12,0,8.9,66.0,0.0,clear,144,3,147,,0,1
2011-12-20 21:00:00,2011-12-20,21,1,12,0,8.9,66.0,6.0,clear,139,4,143,,0,1
2011-12-20 22:00:00,2011-12-20,22,1,12,0,8.9,66.0,0.0,clouds,104,3,107,,0,1
2011-12-20 23:00:00,2011-12-20,23,1,12,0,9.9,62.0,0.0,clouds,40,13,53,,0,1
2011-12-21 00:00:00,2011-12-21,0,2,12,0,8.0,71.0,9.0,clouds,18,7,25,,0,1
2011-12-21 01:00:00,2011-12-21,1,2,12,0,8.9,66.0,7.0,clouds,10,1,11,,0,1
2011-12-21 02:00:00,2011-12-21,2,2,12,0,8.9,71.0,0.0,clouds,4,0,4,,0,1
2011-12-21 03:00:00,2011-12-21,3,2,12,0,8.9,71.0,0.0,clouds,2,0,2,,0,1
2011-12-21 04:00:00,2011-12-21,4,2,12,0,8.9,71.0,0.0,clouds,2,0,2,,0,1
2011-12-21 05:00:00,2011-12-21,5,2,12,0,9.9,82.0,7.0,clouds,28,0,28,,0,1
2011-12-21 06:00:00,2011-12-21,6,2,12,0,8.9,87.0,0.0,clouds,75,1,76,,0,1
2011-12-21 07:00:00,2011-12-21,7,2,12,0,8.9,87.0,7.0,clouds,224,5,229,,0,1
2011-12-21 08:00:00,2011-12-21,8,2,12,0,8.9,93.0,0.0,light_rain,393,12,405,,0,1
2011-12-21 09:00:00,2011-12-21,9,2,12,0,10.8,87.0,15.0,clouds,220,14,234,,0,1
2011-12-21 10:00:00,2011-12-21,10,2,12,0,14.6,82.0,28.0,clouds,83,6,89,,0,1
2011-12-21 11:00:00,2011-12-21,11,2,12,0,14.6,82.0,28.0,clouds,53,3,56,,0,1
2011-12-21 12:00:00,2011-12-21,12,2,12,0,13.6,88.0,26.0,light_rain,58,3,61,,0,1
2011-12-21 13:00:00,2011-12-21,13,2,12,0,12.7,94.0,20.0,light_rain,55,3,58,,0,1
2011-12-21 14:00:00,2011-12-21,14,2,12,0,14.6,88.0,24.0,clouds,40,11,51,,0,1
2011-12-21 15:00:00,2011-12-21,15,2,12,0,14.6,88.0,26.0,clouds,57,4,61,,0,1
2011-12-21 16:00:00,2011-12-21,16,2,12,0,12.7,100.0,22.0,light_rain,95,6,101,,0,1
2011-12-21 17:00:00,2011-12-21,17,2,12,0,12.7,100.0,22.0,light_rain,226,3,229,,0,1
2011-12-21 18:00:00,2011-12-21,18,2,12,0,12.7,100.0,20.0,clouds,278,2,280,,0,1
2011-12-21 19:00:00,2011-12-21,19,2,12,0,15.5,94.0,22.0,clouds,200,9,209,,0,1
2011-12-21 20:00:00,2011-12-21,20,2,12,0,15.5,94.0,24.0,clouds,162,5,167,,0,1
2011-12-21 21:00:00,2011-12-21,21,2,12,0,15.5,88.0,19.0,clear,114,9,123,,0,1
2011-12-21 22:00:00,2011-12-21,22,2,12,0,15.5,88.0,17.0,clear,102,3,105,,0,1
2011-12-21 23:00:00,2011-12-21,23,2,12,0,15.5,88.0,13.0,clear,54,0,54,,0,1
2011-12-22 00:00:00,2011-12-22,0,3,12,0,15.5,82.0,7.0,clouds,24,3,27,,0,1
2011-12-22 01:00:00,2011-12-22,1,3,12,0,12.7,94.0,6.0,clear,15,0,15,,0,1
2011-12-22 02:00:00,2011-12-22,2,3,12,0,14.6,82.0,7.0,clear,10,1,11,,0,1
2011-12-22 03:00:00,2011-12-22,3,3,12,0,12.7,67.0,11.0,clear,6,0,6,,0,1
2011-12-22 04:00:00,2011-12-22,4,3,12,0,9.9,82.0,9.0,clear,3,0,3,,0,1
2011-12-22 05:00:00,2011-12-22,5,3,12,0,9.9,82.0,0.0,clear,15,1,16,,0,1
2011-12-22 06:00:00,2011-12-22,6,3,12,0,8.9,87.0,0.0,clear,63,1,64,,0,1
2011-12-22 07:00:00,2011-12-22,7,3,12,0,8.0,93.0,0.0,clear,182,4,186,,0,1
2011-12-22 08:00:00,2011-12-22,8,3,12,0,8.9,87.0,0.0,clouds,333,10,343,,0,1
2011-12-22 09:00:00,2011-12-22,9,3,12,0,9.9,87.0,6.0,clouds,218,10,228,,0,1
2011-12-22 10:00:00,2011-12-22,10,3,12,0,10.8,82.0,6.0,clouds,128,13,141,,0,1
2011-12-22 11:00:00,2011-12-22,11,3,12,0,12.7,77.0,0.0,clouds,135,10,145,,0,1
2011-12-22 12:00:00,2011-12-22,12,3,12,0,14.6,55.0,0.0,clouds,180,22,202,,0,1
2011-12-22 13:00:00,2011-12-22,13,3,12,0,13.6,63.0,0.0,clouds,167,21,188,,0,1
2011-12-22 14:00:00,2011-12-22,14,3,12,0,13.6,63.0,0.0,clouds,136,23,159,,0,1
2011-12-22 15:00:00,2011-12-22,15,3,12,0,14.6,59.0,0.0,clouds,186,28,214,,0,1
2011-12-22 16:00:00,2011-12-22,16,3,12,0,13.6,63.0,0.0,clouds,226,30,256,,0,1
2011-12-22 17:00:00,2011-12-22,17,3,12,0,12.7,67.0,11.0,clouds,332,24,356,,0,1
2011-12-22 18:00:00,2011-12-22,18,3,12,0,12.7,62.0,6.0,clouds,277,11,288,,0,1
2011-12-22 19:00:00,2011-12-22,19,3,12,0,12.7,62.0,0.0,clouds,130,12,142,,0,1
2011-12-22 20:00:00,2011-12-22,20,3,12,0,11.7,71.0,0.0,light_rain,33,0,33,,0,1
2011-12-22 21:00:00,2011-12-22,21,3,12,0,11.7,71.0,0.0,light_rain,15,2,17,,0,1
2011-12-22 22:00:00,2011-12-22,22,3,12,0,8.9,93.0,7.0,light_rain,17,0,17,,0,1
2011-12-22 23:00:00,2011-12-22,23,3,12,0,10.8,87.0,0.0,light_rain,10,1,11,,0,1
2011-12-23 00:00:00,2011-12-23,0,4,12,0,10.8,87.0,13.0,light_rain,7,2,9,,0,1
2011-12-23 01:00:00,2011-12-23,1,4,12,0,10.8,87.0,13.0,light_rain,11,1,12,,0,1
2011-12-23 02:00:00,2011-12-23,2,4,12,0,9.9,94.0,9.0,light_rain,12,1,13,,0,1
2011-12-23 03:00:00,2011-12-23,3,4,12,0,9.9,94.0,9.0,light_rain,4,0,4,,0,1
2011-12-23 04:00:00,2011-12-23,4,4,12,0,9.9,94.0,19.0,light_rain,2,0,2,,0,1
2011-12-23 05:00:00,2011-12-23,5,4,12,0,8.9,93.0,13.0,clear,8,0,8,,0,1
2011-12-23 06:00:00,2011-12-23,6,4,12,0,9.9,82.0,17.0,clear,40,0,40,,0,1
2011-12-23 07:00:00,2011-12-23,7,4,12,0,9.9,82.0,15.0,clear,88,4,92,,0,1
2011-12-23 08:00:00,2011-12-23,8,4,12,0,10.8,76.0,17.0,clear,173,9,182,,0,1
2011-12-23 09:00:00,2011-12-23,9,4,12,0,10.8,66.0,20.0,clear,152,4,156,,0,1
2011-12-23 10:00:00,2011-12-23,10,4,12,0,10.8,62.0,24.0,clear,96,8,104,,0,1
2011-12-23 11:00:00,2011-12-23,11,4,12,0,10.8,58.0,30.0,clear,148,26,174,,0,1
2011-12-23 12:00:00,2011-12-23,12,4,12,0,10.8,54.0,35.0,clear,156,14,170,,0,1
2011-12-23 13:00:00,2011-12-23,13,4,12,0,10.8,50.0,31.0,clear,177,17,194,,0,1
2011-12-23 14:00:00,2011-12-23,14,4,12,0,10.8,54.0,28.0,clear,177,23,200,,0,1
2011-12-23 15:00:00,2011-12-23,15,4,12,0,9.9,54.0,24.0,clear,191,12,203,,0,1
2011-12-23 16:00:00,2011-12-23,16,4,12,0,9.9,50.0,20.0,clear,166,15,181,,0,1
2011-12-23 17:00:00,2011-12-23,17,4,12,0,8.9,53.0,15.0,clear,129,11,140,,0,1
2011-12-23 18:00:00,2011-12-23,18,4,12,0,8.9,50.0,17.0,clear,91,4,95,,0,1
2011-12-23 19:00:00,2011-12-23,19,4,12,0,8.0,53.0,13.0,clear,75,1,76,,0,1
2011-12-23 20:00:00,2011-12-23,20,4,12,0,7.0,61.0,22.0,clear,47,3,50,,0,1
2011-12-23 21:00:00,2011-12-23,21,4,12,0,7.0,61.0,15.0,clear,32,0,32,,0,1
2011-12-23 22:00:00,2011-12-23,22,4,12,0,7.0,66.0,13.0,clear,43,4,47,,0,1
2011-12-23 23:00:00,2011-12-23,23,4,12,0,7.0,66.0,9.0,clear,21,4,25,,0,1
2011-12-24 00:00:00,2011-12-24,0,5,12,1,7.0,70.0,11.0,clouds,20,3,23,,0,0
2011-12-24 01:00:00,2011-12-24,1,5,12,1,7.0,66.0,0.0,clouds,15,1,16,,0,0
2011-12-24 02:00:00,2011-12-24,2,5,12,1,7.0,66.0,6.0,clouds,22,4,26,,0,0
2011-12-24 03:00:00,2011-12-24,3,5,12,1,7.0,70.0,6.0,clouds,5,0,5,,0,0
2011-12-24 04:00:00,2011-12-24,4,5,12,1,7.0,66.0,11.0,clouds,3,0,3,,0,0
2011-12-24 05:00:00,2011-12-24,5,5,12,1,7.0,66.0,11.0,clouds,3,1,4,,0,0
2011-12-24 06:00:00,2011-12-24,6,5,12,1,6.1,75.0,11.0,clouds,10,0,10,,0,0
2011-12-24 07:00:00,2011-12-24,7,5,12,1,6.1,70.0,24.0,clear,10,0,10,,0,0
2011-12-24 08:00:00,2011-12-24,8,5,12,1,5.2,70.0,13.0,clear,27,0,27,,0,0
2011-12-24 09:00:00,2011-12-24,9,5,12,1,6.1,45.0,28.0,clear,53,3,56,,0,0
2011-12-24 10:00:00,2011-12-24,10,5,12,1,6.1,42.0,33.0,clear,52,4,56,,0,0
2011-12-24 11:00:00,2011-12-24,11,5,12,1,7.0,39.0,24.0,clear,62,9,71,,0,0
2011-12-24 12:00:00,2011-12-24,12,5,12,1,8.0,39.0,19.0,clear,79,15,94,,0,0
2011-12-24 13:00:00,2011-12-24,13,5,12,1,8.0,39.0,20.0,clear,97,24,121,,0,0
2011-12-24 14:00:00,2011-12-24,14,5,12,1,8.0,39.0,20.0,clear,70,15,85,,0,0
2011-12-24 15:00:00,2011-12-24,15,5,12,1,7.0,39.0,15.0,clear,82,15,97,,0,0
2011-12-24 16:00:00,2011-12-24,16,5,12,1,7.0,42.0,13.0,clear,74,25,99,,0,0
2011-12-24 17:00:00,2011-12-24,17,5,12,1,5.2,45.0,9.0,clear,53,15,68,,0,0
2011-12-24 18:00:00,2011-12-24,18,5,12,1,6.1,42.0,6.0,clear,33,2,35,,0,0
2011-12-24 19:00:00,2011-12-24,19,5,12,1,6.1,52.0,6.0,clear,24,1,25,,0,0
2011-12-24 20:00:00,2011-12-24,20,5,12,1,4.2,56.0,9.0,clear,19,5,24,,0,0
2011-12-24 21:00:00,2011-12-24,21,5,12,1,4.2,56.0,11.0,clear,15,4,19,,0,0
2011-12-24 22:00:00,2011-12-24,22,5,12,1,3.3,52.0,0.0,clear,12,8,20,,0,0
2011-12-24 23:00:00,2011-12-24,23,5,12,1,3.3,56.0,0.0,clear,16,1,17,,0,0
2011-12-25 00:00:00,2011-12-25,0,6,12,1,3.3,60.0,13.0,clear,4,2,6,,0,0
2011-12-25 01:00:00,2011-12-25,1,6,12,1,2.3,69.0,9.0,clear,2,2,4,,0,0
2011-12-25 02:00:00,2011-12-25,2,6,12,1,2.3,75.0,6.0,clear,2,0,2,,0,0
2011-12-25 03:00:00,2011-12-25,3,6,12,1,2.3,72.0,0.0,clear,3,1,4,,0,0
2011-12-25 05:00:00,2011-12-25,5,6,12,1,1.4,75.0,7.0,clear,1,0,1,,0,0
2011-12-25 06:00:00,2011-12-25,6,6,12,1,1.4,75.0,7.0,clear,1,0,1,,0,0
2011-12-25 07:00:00,2011-12-25,7,6,12,1,2.3,80.0,7.0,clear,4,0,4,,0,0
2011-12-25 08:00:00,2011-12-25,8,6,12,1,1.4,80.0,11.0,clear,4,1,5,,0,0
2011-12-25 09:00:00,2011-12-25,9,6,12,1,3.3,87.0,11.0,clear,20,3,23,,0,0
2011-12-25 10:00:00,2011-12-25,10,6,12,1,4.2,81.0,17.0,clear,12,31,43,,0,0
2011-12-25 11:00:00,2011-12-25,11,6,12,1,6.1,70.0,11.0,clear,42,43,85,,0,0
2011-12-25 12:00:00,2011-12-25,12,6,12,1,6.1,75.0,20.0,clear,41,25,66,,0,0
2011-12-25 13:00:00,2011-12-25,13,6,12,1,7.0,70.0,17.0,clear,39,40,79,,0,0
2011-12-25 14:00:00,2011-12-25,14,6,12,1,8.0,61.0,17.0,clear,45,41,86,,0,0
2011-12-25 15:00:00,2011-12-25,15,6,12,1,8.0,61.0,13.0,clear,48,43,91,,0,0
2011-12-25 16:00:00,2011-12-25,16,6,12,1,8.9,57.0,7.0,clear,51,35,86,,0,0
2011-12-25 17:00:00,2011-12-25,17,6,12,1,8.0,61.0,9.0,clear,33,11,44,,0,0
2011-12-25 18:00:00,2011-12-25,18,6,12,1,7.0,70.0,13.0,clear,23,7,30,,0,0
2011-12-25 19:00:00,2011-12-25,19,6,12,1,7.0,57.0,9.0,clear,14,2,16,,0,0
2011-12-25 20:00:00,2011-12-25,20,6,12,1,7.0,49.0,6.0,clear,18,8,26,,0,0
2011-12-25 21:00:00,2011-12-25,21,6,12,1,6.1,56.0,9.0,clear,15,4,19,,0,0
2011-12-25 22:00:00,2011-12-25,22,6,12,1,5.2,61.0,11.0,clear,15,2,17,,0,0
2011-12-25 23:00:00,2011-12-25,23,6,12,1,4.2,65.0,9.0,clear,14,2,16,,0,0
